x,U_0,U_1,U_2
0.0265327,-3.0374e-08,0.149835,1.63689e-11
0.0266935,-3.05633e-08,0.150769,1.63689e-11
0.0268543,-3.07464e-08,0.151673,1.63689e-11
0.0270151,-3.09296e-08,0.152576,1.63689e-11
0.0271759,-3.11128e-08,0.15348,1.63689e-11
0.0273367,-3.1296e-08,0.154384,1.63689e-11
0.0274975,-3.14792e-08,0.155287,1.63689e-11
0.0276583,-3.16623e-08,0.156191,1.63689e-11
0.0278191,-3.18516e-08,0.157125,1.63689e-11
0.0279799,-3.20348e-08,0.158028,1.63689e-11
0.0281407,-3.2218e-08,0.158932,1.63689e-11
0.0283015,-3.24011e-08,0.159835,1.63689e-11
0.0284623,-3.25843e-08,0.160739,1.63689e-11
0.0286231,-3.27675e-08,0.161643,1.63689e-11
0.0287839,-3.29507e-08,0.162546,1.63689e-11
0.0289447,2.73363e-08,0.220649,1.67539e-11
0.0291055,-3.33231e-08,0.164384,1.63689e-11
0.0292663,-3.35063e-08,0.165287,1.63689e-11
0.0294271,-3.36895e-08,0.166191,1.63689e-11
0.0295879,-3.38727e-08,0.167094,1.63689e-11
0.0297487,-3.40558e-08,0.167998,1.63689e-11
0.0299095,2.82479e-08,0.228007,1.67539e-11
0.0300704,-3.44283e-08,0.169835,1.63689e-11
0.0302312,2.85501e-08,0.230446,1.67539e-11
0.030392,2.87012e-08,0.231666,1.67539e-11
0.0305528,-3.49778e-08,0.172546,1.63689e-11
0.0307136,2.90034e-08,0.234105,1.67539e-11
0.0308744,-3.53442e-08,0.174354,1.63689e-11
0.0310352,2.93106e-08,0.236585,1.67539e-11
0.031196,-3.57166e-08,0.176191,1.63689e-11
0.0313568,2.96128e-08,0.239024,1.67539e-11
0.0315176,-3.6083e-08,0.177998,1.63689e-11
0.0316784,-3.62662e-08,0.178902,1.63689e-11
0.0318392,-3.64494e-08,0.179805,1.63689e-11
0.032,-8.49423e-09,0.103298,-3.0901e-08
