x,U_0,U_1,U_2
0.0115779,8.56192e-09,0.0888067,1.10611e-11
0.0117387,-9.93883e-09,0.0670903,1.08764e-11
0.0118995,-1.00743e-08,0.0680045,1.08764e-11
0.0120603,-1.02097e-08,0.0689188,1.08764e-11
0.0122211,-1.03452e-08,0.069833,1.08764e-11
0.0123819,-1.04806e-08,0.0707473,1.08764e-11
0.0125427,-1.06161e-08,0.0716615,1.08764e-11
0.0127035,9.39415e-09,0.0974398,1.10611e-11
0.0128643,9.51642e-09,0.0987082,1.10611e-11
0.0130251,-1.10269e-08,0.0744347,1.08764e-11
0.0131859,-1.11624e-08,0.075349,1.08764e-11
0.0133467,-1.12978e-08,0.0762632,1.08764e-11
0.0135075,-1.14333e-08,0.0771774,1.08764e-11
0.0136683,1.01081e-08,0.104845,1.10611e-11
0.0138291,-1.17042e-08,0.0790059,1.08764e-11
0.0139899,-1.18442e-08,0.0799507,1.08764e-11
0.0141508,-1.19796e-08,0.0808649,1.08764e-11
0.0143116,-1.21151e-08,0.0817791,1.08764e-11
0.0144724,1.07036e-08,0.111024,1.10611e-11
0.0146332,1.0822e-08,0.112251,1.10611e-11
0.014794,1.09403e-08,0.113479,1.10611e-11
0.0149548,-1.26614e-08,0.0854666,1.08764e-11
0.0151156,-1.27968e-08,0.0863808,1.08764e-11
0.0152764,1.12992e-08,0.117202,1.10611e-11
0.0154372,1.14176e-08,0.118429,1.10611e-11
0.015598,-1.32031e-08,0.0891236,1.08764e-11
0.0157588,1.16542e-08,0.120884,1.10611e-11
0.0159196,1.17726e-08,0.122112,1.10611e-11
0.0160804,-1.3614e-08,0.0918968,1.08764e-11
0.0162412,1.20132e-08,0.124608,1.10611e-11
0.016402,1.21315e-08,0.125835,1.10611e-11
0.0165628,-1.40203e-08,0.0946395,1.08764e-11
0.0167236,1.23681e-08,0.12829,1.10611e-11
0.0168844,1.24865e-08,0.129517,1.10611e-11
0.0170452,1.26048e-08,0.130745,1.10611e-11
0.017206,1.27271e-08,0.132013,1.10611e-11
0.0173668,1.28454e-08,0.133241,1.10611e-11
0.0175276,-1.48375e-08,0.100155,1.08764e-11
0.0176884,1.30821e-08,0.135696,1.10611e-11
0.0178492,1.32004e-08,0.136923,1.10611e-11
0.0180101,1.33187e-08,0.138151,1.10611e-11
0.0181709,1.3441e-08,0.139419,1.10611e-11
0.0183317,1.35593e-08,0.140646,1.10611e-11
0.0184925,1.36777e-08,0.141874,1.10611e-11
0.0186533,1.3796e-08,0.143101,1.10611e-11
0.0188141,-1.59256e-08,0.1075,1.08764e-11
0.0189749,1.40327e-08,0.145556,1.10611e-11
0.0191357,1.4151e-08,0.146784,1.10611e-11
0.0192965,-1.63365e-08,0.110273,1.08764e-11
0.0194573,1.43916e-08,0.149279,1.10611e-11
0.0196181,1.45099e-08,0.150507,1.10611e-11
0.0197789,1.46283e-08,0.151734,1.10611e-11
0.0199397,1.47466e-08,0.152962,1.10611e-11
0.0201005,1.48649e-08,0.154189,1.10611e-11
0.0202613,1.49832e-08,0.155417,1.10611e-11
0.0204221,1.51055e-08,0.156685,1.10611e-11
0.0205829,-1.74246e-08,0.117618,1.08764e-11
0.0207437,-1.756e-08,0.118532,1.08764e-11
0.0209045,-1.76955e-08,0.119446,1.08764e-11
0.0210653,-1.78309e-08,0.12036,1.08764e-11
0.0212261,-1.79664e-08,0.121274,1.08764e-11
0.0213869,-1.81063e-08,0.122219,1.08764e-11
0.0215477,-1.82418e-08,0.123133,1.08764e-11
0.0217085,-1.83772e-08,0.124048,1.08764e-11
0.0218693,-1.85126e-08,0.124962,1.08764e-11
0.0220302,-1.86481e-08,0.125876,1.08764e-11
0.022191,-1.87835e-08,0.12679,1.08764e-11
0.0223518,-1.8919e-08,0.127705,1.08764e-11
0.0225126,1.66517e-08,0.172724,1.10611e-11
0.0226734,1.677e-08,0.173951,1.10611e-11
0.0228342,1.68884e-08,0.175179,1.10611e-11
0.022995,-1.94653e-08,0.131392,1.08764e-11
0.0231558,1.7125e-08,0.177634,1.10611e-11
0.0233166,1.72434e-08,0.178861,1.10611e-11
0.0234774,1.73656e-08,0.18013,1.10611e-11
0.0236382,1.7484e-08,0.181357,1.10611e-11
0.023799,1.76023e-08,0.182585,1.10611e-11
0.0239598,1.77206e-08,0.183812,1.10611e-11
0.0241206,1.7839e-08,0.185039,1.10611e-11
0.0242814,1.79573e-08,0.186267,1.10611e-11
0.0244422,1.80756e-08,0.187494,1.10611e-11
0.024603,1.81979e-08,0.188763,1.10611e-11
0.0247638,-2.09642e-08,0.14151,1.08764e-11
0.0249246,-2.10997e-08,0.142424,1.08764e-11
0.0250854,1.85529e-08,0.192445,1.10611e-11
0.0252462,1.86712e-08,0.193673,1.10611e-11
0.025407,1.87896e-08,0.1949,1.10611e-11
0.0255678,1.89079e-08,0.196128,1.10611e-11
0.0257286,1.90302e-08,0.197396,1.10611e-11
0.0258894,1.91485e-08,0.198623,1.10611e-11
0.0260503,-2.20523e-08,0.148854,1.08764e-11
0.0262111,1.93852e-08,0.201078,1.10611e-11
0.0263719,1.95035e-08,0.202306,1.10611e-11
0.0265327,1.96218e-08,0.203533,1.10611e-11
0.0266935,1.97441e-08,0.204802,1.10611e-11
0.0268543,1.98624e-08,0.206029,1.10611e-11
0.0270151,1.99808e-08,0.207256,1.10611e-11
0.0271759,-2.30049e-08,0.155284,1.08764e-11
0.0273367,-2.31404e-08,0.156199,1.08764e-11
0.0274975,2.03358e-08,0.210939,1.10611e-11
0.0276583,-2.34113e-08,0.158027,1.08764e-11
0.0278191,-2.35512e-08,0.158972,1.08764e-11
0.0279799,-2.36867e-08,0.159886,1.08764e-11
0.0281407,-2.38221e-08,0.1608,1.08764e-11
0.0283015,-2.39575e-08,0.161715,1.08764e-11
0.0284623,-2.4093e-08,0.162629,1.08764e-11
0.0286231,-2.42284e-08,0.163543,1.08764e-11
0.0287839,-2.43639e-08,0.164457,1.08764e-11
0.0289447,-2.45038e-08,0.165402,1.08764e-11
0.0291055,2.1527e-08,0.223295,1.10611e-11
0.0292663,2.16453e-08,0.224523,1.10611e-11
0.0294271,2.17636e-08,0.22575,1.10611e-11
0.0295879,-2.50456e-08,0.169059,1.08764e-11
0.0297487,-2.51811e-08,0.169973,1.08764e-11
0.0299095,-2.5321e-08,0.170918,1.08764e-11
0.0300704,-2.54565e-08,0.171832,1.08764e-11
0.0302312,2.23593e-08,0.231928,1.10611e-11
0.030392,-2.57274e-08,0.173661,1.08764e-11
0.0305528,2.25959e-08,0.234383,1.10611e-11
0.0307136,2.27143e-08,0.235611,1.10611e-11
0.0308744,2.28326e-08,0.236838,1.10611e-11
0.0310352,-2.62737e-08,0.177348,1.08764e-11
0.031196,2.30732e-08,0.239334,1.10611e-11
0.0313568,2.31915e-08,0.240562,1.10611e-11
0.0315176,-2.668e-08,0.180091,1.08764e-11
0.0316784,-2.68154e-08,0.181005,1.08764e-11
0.0318392,-2.69509e-08,0.181919,1.08764e-11
0.032,-3.73338e-09,0.11534,-2.23187e-08
