x,U_0,U_1,U_2
0.030392,2.44854e-08,0.232651,1.27879e-11
0.0305528,2.46144e-08,0.233876,1.27879e-11
0.0307136,2.47433e-08,0.235101,1.27879e-11
0.0308744,2.48722e-08,0.236325,1.27879e-11
0.0310352,2.50054e-08,0.237591,1.27879e-11
0.031196,2.51343e-08,0.238816,1.27879e-11
0.0313568,2.52632e-08,0.240041,1.27879e-11
0.0315176,2.53921e-08,0.241265,1.27879e-11
0.0316784,2.5521e-08,0.24249,1.27879e-11
0.0318392,2.56499e-08,0.243715,1.27879e-11
0.032,2.1583e-08,0.164982,-2.60738e-08
