x,U_0,U_1,U_2
0.022191,2.25557e-08,0.168762,1.90061e-11
0.0223518,-2.80386e-08,0.125728,1.85322e-11
0.0225126,-2.8246e-08,0.126658,1.85322e-11
0.0226734,-2.84467e-08,0.127558,1.85322e-11
0.0228342,-2.86475e-08,0.128458,1.85322e-11
0.022995,2.33743e-08,0.174887,1.90061e-11
0.0231558,-2.90489e-08,0.130258,1.85322e-11
0.0233166,-2.92497e-08,0.131158,1.85322e-11
0.0234774,-2.94571e-08,0.132088,1.85322e-11
0.0236382,-2.96578e-08,0.132988,1.85322e-11
0.023799,-2.98585e-08,0.133889,1.85322e-11
0.0239598,-3.00593e-08,0.134789,1.85322e-11
0.0241206,-3.026e-08,0.135689,1.85322e-11
0.0242814,-3.04607e-08,0.136589,1.85322e-11
0.0244422,-3.06615e-08,0.137489,1.85322e-11
0.024603,-3.08689e-08,0.138419,1.85322e-11
0.0247638,-3.10696e-08,0.139319,1.85322e-11
0.0249246,-3.12703e-08,0.140219,1.85322e-11
0.0250854,2.54995e-08,0.190788,1.90061e-11
0.0252462,2.56621e-08,0.192005,1.90061e-11
0.025407,-3.18725e-08,0.14292,1.85322e-11
0.0255678,-3.20733e-08,0.14382,1.85322e-11
0.0257286,-3.22807e-08,0.14475,1.85322e-11
0.0258894,-3.24814e-08,0.14565,1.85322e-11
0.0260503,-3.26821e-08,0.14655,1.85322e-11
0.0262111,-3.28829e-08,0.14745,1.85322e-11
0.0263719,-3.30836e-08,0.14835,1.85322e-11
0.0265327,-3.32843e-08,0.14925,1.85322e-11
0.0266935,-3.34918e-08,0.15018,1.85322e-11
0.0268543,2.72994e-08,0.204255,1.90061e-11
0.0270151,2.7462e-08,0.205471,1.90061e-11
0.0271759,-3.40939e-08,0.152881,1.85322e-11
0.0273367,-3.42947e-08,0.153781,1.85322e-11
0.0274975,-3.44954e-08,0.154681,1.85322e-11
0.0276583,-3.46961e-08,0.155581,1.85322e-11
0.0278191,-3.49036e-08,0.156511,1.85322e-11
0.0279799,2.84433e-08,0.212813,1.90061e-11
0.0281407,-3.5305e-08,0.158311,1.85322e-11
0.0283015,-3.55058e-08,0.159211,1.85322e-11
0.0284623,-3.57065e-08,0.160111,1.85322e-11
0.0286231,-3.59072e-08,0.161011,1.85322e-11
0.0287839,2.92565e-08,0.218898,1.90061e-11
0.0289447,-3.63154e-08,0.162842,1.85322e-11
0.0291055,-3.65161e-08,0.163742,1.85322e-11
0.0292663,-3.67168e-08,0.164642,1.85322e-11
0.0294271,-3.69176e-08,0.165542,1.85322e-11
0.0295879,-3.71183e-08,0.166442,1.85322e-11
0.0297487,-3.7319e-08,0.167342,1.85322e-11
0.0299095,-3.75264e-08,0.168272,1.85322e-11
0.0300704,-3.77272e-08,0.169172,1.85322e-11
0.0302312,-3.79279e-08,0.170072,1.85322e-11
0.030392,-3.81286e-08,0.170972,1.85322e-11
0.0305528,-3.83294e-08,0.171872,1.85322e-11
0.0307136,3.1219e-08,0.233582,1.90061e-11
0.0308744,-3.87308e-08,0.173673,1.85322e-11
0.0310352,3.15497e-08,0.236056,1.90061e-11
0.031196,-3.9139e-08,0.175503,1.85322e-11
0.0313568,-3.93397e-08,0.176403,1.85322e-11
0.0315176,3.20376e-08,0.239707,1.90061e-11
0.0316784,-3.97412e-08,0.178203,1.85322e-11
0.0318392,-3.99419e-08,0.179103,1.85322e-11
0.032,-1.00752e-08,0.0996253,-3.4e-08
